PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,,,
FS1_CSS:DH_D2302:I_CSET,I,B,setpoint,848,0.3,FS1_CSS:DH_D2302,118.01460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DH_D2302:I_RSET,I,B,readset,848,0.3,FS1_CSS:DH_D2302,118.01460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DH_D2302:I_RD,I,B,readback,848,0.3,FS1_CSS:DH_D2302,118.01460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DH_D2308:I_CSET,I,B,setpoint,850,0.3,FS1_CSS:DH_D2308,118.56460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DH_D2308:I_RSET,I,B,readset,850,0.3,FS1_CSS:DH_D2308,118.56460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DH_D2308:I_RD,I,B,readback,850,0.3,FS1_CSS:DH_D2308,118.56460276,BEND,LIVE,"dipole-5deg, D1-1, C2",BEND_D1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2313:X_RD,X,XPOS,readback,855,0,FS1_CSS:BPM_D2313,118.93564476,BPM,LIVE,position monitor,BPM2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2313:Y_RD,Y,YPOS,readback,855,0,FS1_CSS:BPM_D2313,118.93564476,BPM,LIVE,position monitor,BPM2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2313:PHA_RD,PHA,PHASE,readback,855,0,FS1_CSS:BPM_D2313,118.93564476,BPM,LIVE,position monitor,BPM2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2313:ENG_RD,ENG,ENERGY,readback,855,0,FS1_CSS:BPM_D2313,118.93564476,BPM,LIVE,position monitor,BPM2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:XCEN_RD,XCEN,XCEN,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:YCEN_RD,YCEN,YCEN,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:XY_RD,XY,XY,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:CXY_RD,CXY,CXY,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:XRMS_RD,XRMS,XRMS,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:YRMS_RD,YRMS,YRMS,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2315:XYRMS_RD,XYRMS,XYRMS,readback,857,0,FS1_CSS:PM_D2315,119.08092676,PM,LIVE,profile monitor (not costed),PMx,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_MGB01:CAV_D2320:PHA_CSET,PHA,PHASE,setpoint,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2320:PHA_RSET,PHA,PHASE,readset,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2320:PHA_RD,PHA,PHASE,readback,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2320:AMPL_CSET,AMP,AMPLITUDE,setpoint,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2320:AMPL_RSET,AMP,AMPLITUDE,readset,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2320:AMPL_RD,AMP,AMPLITUDE,readback,867,0.3183255,FS1_MGB01:CAV_D2320,119.80205826,CAV,LIVE,b19 resonator 1 1/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:PHA_CSET,PHA,PHASE,setpoint,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:PHA_RSET,PHA,PHASE,readset,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:PHA_RD,PHA,PHASE,readback,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:AMPL_CSET,AMP,AMPLITUDE,setpoint,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:AMPL_RSET,AMP,AMPLITUDE,readset,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2323:AMPL_RD,AMP,AMPLITUDE,readback,869,0.3183255,FS1_MGB01:CAV_D2323,120.12038376,CAV,LIVE,b19 resonator 1 2/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:PHA_CSET,PHA,PHASE,setpoint,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:PHA_RSET,PHA,PHASE,readset,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:PHA_RD,PHA,PHASE,readback,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:AMPL_CSET,AMP,AMPLITUDE,setpoint,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:AMPL_RSET,AMP,AMPLITUDE,readset,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2325:AMPL_RD,AMP,AMPLITUDE,readback,870,0,FS1_MGB01:CAV_D2325,120.12038376,CAV,LIVE,rf coupler,rf coupler,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:PHA_CSET,PHA,PHASE,setpoint,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:PHA_RSET,PHA,PHASE,readset,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:PHA_RD,PHA,PHASE,readback,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:AMPL_CSET,AMP,AMPLITUDE,setpoint,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:AMPL_RSET,AMP,AMPLITUDE,readset,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2327:AMPL_RD,AMP,AMPLITUDE,readback,871,0.3183255,FS1_MGB01:CAV_D2327,120.43870926,CAV,LIVE,b19 resonator 1 3/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:PHA_CSET,PHA,PHASE,setpoint,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:PHA_RSET,PHA,PHASE,readset,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:PHA_RD,PHA,PHASE,readback,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:AMPL_CSET,AMP,AMPLITUDE,setpoint,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:AMPL_RSET,AMP,AMPLITUDE,readset,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_MGB01:CAV_D2330:AMPL_RD,AMP,AMPLITUDE,readback,873,0.3183255,FS1_MGB01:CAV_D2330,120.75703476,CAV,LIVE,b19 resonator 1 4/4,CAV_B19,phantasy.sys.FS1,phantasy.sub.MGB01,LINAC
FS1_CSS:DCH_D2351:I_CSET,I,ANG,setpoint,889,0,FS1_CSS:DCH_D2351,122.72630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2351:I_RSET,I,ANG,readset,889,0,FS1_CSS:DCH_D2351,122.72630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2351:I_RD,I,ANG,readback,889,0,FS1_CSS:DCH_D2351,122.72630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2351:I_CSET,I,ANG,setpoint,889,0,FS1_CSS:DCV_D2351,122.72630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2351:I_RSET,I,ANG,readset,889,0,FS1_CSS:DCV_D2351,122.72630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2351:I_RD,I,ANG,readback,889,0,FS1_CSS:DCV_D2351,122.72630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2356:I_CSET,I,GRAD,setpoint,893,0.25,FS1_CSS:QH_D2356,123.32630576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2356:I_RSET,I,GRAD,readset,893,0.25,FS1_CSS:QH_D2356,123.32630576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2356:I_RD,I,GRAD,readback,893,0.25,FS1_CSS:QH_D2356,123.32630576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2362:I_CSET,I,GRAD,setpoint,899,0.25,FS1_CSS:QH_D2362,123.95130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2362:I_RSET,I,GRAD,readset,899,0.25,FS1_CSS:QH_D2362,123.95130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2362:I_RD,I,GRAD,readback,899,0.25,FS1_CSS:QH_D2362,123.95130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2367:I_CSET,I,ANG,setpoint,901,0,FS1_CSS:DCH_D2367,124.35130576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2367:I_RSET,I,ANG,readset,901,0,FS1_CSS:DCH_D2367,124.35130576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2367:I_RD,I,ANG,readback,901,0,FS1_CSS:DCH_D2367,124.35130576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2367:I_CSET,I,ANG,setpoint,901,0,FS1_CSS:DCV_D2367,124.35130576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2367:I_RSET,I,ANG,readset,901,0,FS1_CSS:DCV_D2367,124.35130576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2367:I_RD,I,ANG,readback,901,0,FS1_CSS:DCV_D2367,124.35130576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2369:X_RD,X,XPOS,readback,903,0.137,FS1_CSS:BPM_D2369,124.57615576,BPM,LIVE,position monitor,BPM3b,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2369:Y_RD,Y,YPOS,readback,903,0.137,FS1_CSS:BPM_D2369,124.57615576,BPM,LIVE,position monitor,BPM3b,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2369:PHA_RD,PHA,PHASE,readback,903,0.137,FS1_CSS:BPM_D2369,124.57615576,BPM,LIVE,position monitor,BPM3b,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2369:ENG_RD,ENG,ENERGY,readback,903,0.137,FS1_CSS:BPM_D2369,124.57615576,BPM,LIVE,position monitor,BPM3b,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QV_D2372:I_CSET,I,GRAD,setpoint,905,0.25,FS1_CSS:QV_D2372,124.95130576,QUAD,LIVE,quadrupole-Y,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QV_D2372:I_RSET,I,GRAD,readset,905,0.25,FS1_CSS:QV_D2372,124.95130576,QUAD,LIVE,quadrupole-Y,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QV_D2372:I_RD,I,GRAD,readback,905,0.25,FS1_CSS:QV_D2372,124.95130576,QUAD,LIVE,quadrupole-Y,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2377:I_CSET,I,GRAD,setpoint,907,0.25,FS1_CSS:QH_D2377,125.45130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2377:I_RSET,I,GRAD,readset,907,0.25,FS1_CSS:QH_D2377,125.45130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:QH_D2377:I_RD,I,GRAD,readback,907,0.25,FS1_CSS:QH_D2377,125.45130576,QUAD,LIVE,quadrupole-X,QUAD_Q1,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2381:I_CSET,I,ANG,setpoint,909,0,FS1_CSS:DCH_D2381,125.69630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2381:I_RSET,I,ANG,readset,909,0,FS1_CSS:DCH_D2381,125.69630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCH_D2381:I_RD,I,ANG,readback,909,0,FS1_CSS:DCH_D2381,125.69630576,HCOR,LIVE,horiz. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2381:I_CSET,I,ANG,setpoint,909,0,FS1_CSS:DCV_D2381,125.69630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2381:I_RSET,I,ANG,readset,909,0,FS1_CSS:DCV_D2381,125.69630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:DCV_D2381:I_RD,I,ANG,readback,909,0,FS1_CSS:DCV_D2381,125.69630576,VCOR,LIVE,vert. corrector magnet,C2,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2383:X_RD,X,XPOS,readback,912,0,FS1_CSS:BPM_D2383,125.95929576,BPM,LIVE,position monitor,BPM3a,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2383:Y_RD,Y,YPOS,readback,912,0,FS1_CSS:BPM_D2383,125.95929576,BPM,LIVE,position monitor,BPM3a,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2383:PHA_RD,PHA,PHASE,readback,912,0,FS1_CSS:BPM_D2383,125.95929576,BPM,LIVE,position monitor,BPM3a,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:BPM_D2383:ENG_RD,ENG,ENERGY,readback,912,0,FS1_CSS:BPM_D2383,125.95929576,BPM,LIVE,position monitor,BPM3a,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:XCEN_RD,XCEN,XCEN,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:YCEN_RD,YCEN,YCEN,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:XY_RD,XY,XY,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:CXY_RD,CXY,CXY,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:XRMS_RD,XRMS,XRMS,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:YRMS_RD,YRMS,YRMS,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_CSS:PM_D2385:XYRMS_RD,XYRMS,XYRMS,readback,914,0,FS1_CSS:PM_D2385,126.10457776,PM,LIVE,profile monitor,PM3,phantasy.sys.FS1,phantasy.sub.CSS,LINAC
FS1_BBS:DH_D2394:I_CSET,I,B,setpoint,922,1.0406525665,FS1_BBS:DH_D2394,127.526832826,BEND,LIVE,"dipole-45deg, D2-1",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DH_D2394:I_RSET,I,B,readset,922,1.0406525665,FS1_BBS:DH_D2394,127.526832826,BEND,LIVE,"dipole-45deg, D2-1",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DH_D2394:I_RD,I,B,readback,922,1.0406525665,FS1_BBS:DH_D2394,127.526832826,BEND,LIVE,"dipole-45deg, D2-1",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCH_D2412:I_CSET,I,ANG,setpoint,927,0,FS1_BBS:DCH_D2412,128.836832826,HCOR,LIVE,horiz. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCH_D2412:I_RSET,I,ANG,readset,927,0,FS1_BBS:DCH_D2412,128.836832826,HCOR,LIVE,horiz. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCH_D2412:I_RD,I,ANG,readback,927,0,FS1_BBS:DCH_D2412,128.836832826,HCOR,LIVE,horiz. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCV_D2412:I_CSET,I,ANG,setpoint,927,0,FS1_BBS:DCV_D2412,128.836832826,VCOR,LIVE,vert. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCV_D2412:I_RSET,I,ANG,readset,927,0,FS1_BBS:DCV_D2412,128.836832826,VCOR,LIVE,vert. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DCV_D2412:I_RD,I,ANG,readback,927,0,FS1_BBS:DCV_D2412,128.836832826,VCOR,LIVE,vert. corrector magnet,C1,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QH_D2416:I_CSET,I,GRAD,setpoint,929,0.25,FS1_BBS:QH_D2416,129.336832826,QUAD,LIVE,"quadrupole-X, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QH_D2416:I_RSET,I,GRAD,readset,929,0.25,FS1_BBS:QH_D2416,129.336832826,QUAD,LIVE,"quadrupole-X, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QH_D2416:I_RD,I,GRAD,readback,929,0.25,FS1_BBS:QH_D2416,129.336832826,QUAD,LIVE,"quadrupole-X, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:S_D2419:B3_CSET,I,B3,setpoint,931,0.15,FS1_BBS:S_D2419,129.626832826,SEXT,LIVE,hexapole-X+,H3,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:S_D2419:B3_RSET,I,B3,readset,931,0.15,FS1_BBS:S_D2419,129.626832826,SEXT,LIVE,hexapole-X+,H3,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:S_D2419:B3_RD,I,B3,readback,931,0.15,FS1_BBS:S_D2419,129.626832826,SEXT,LIVE,hexapole-X+,H3,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:BPM_D2421:X_RD,X,XPOS,readback,933,0.084138,FS1_BBS:BPM_D2421,129.817151827,BPM,LIVE,position monitor 142x42,BPM5,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:BPM_D2421:Y_RD,Y,YPOS,readback,933,0.084138,FS1_BBS:BPM_D2421,129.817151827,BPM,LIVE,position monitor 142x42,BPM5,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:BPM_D2421:PHA_RD,PHA,PHASE,readback,933,0.084138,FS1_BBS:BPM_D2421,129.817151827,BPM,LIVE,position monitor 142x42,BPM5,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:BPM_D2421:ENG_RD,ENG,ENERGY,readback,933,0.084138,FS1_BBS:BPM_D2421,129.817151827,BPM,LIVE,position monitor 142x42,BPM5,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QV_D2424:I_CSET,I,GRAD,setpoint,935,0.25,FS1_BBS:QV_D2424,130.186832826,QUAD,LIVE,"quadrupole-Y, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QV_D2424:I_RSET,I,GRAD,readset,935,0.25,FS1_BBS:QV_D2424,130.186832826,QUAD,LIVE,"quadrupole-Y, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:QV_D2424:I_RD,I,GRAD,readback,935,0.25,FS1_BBS:QV_D2424,130.186832826,QUAD,LIVE,"quadrupole-Y, B1",QUAD_Q6,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DH_D2435:I_CSET,I,B,setpoint,937,1.0406525665,FS1_BBS:DH_D2435,131.630708393,BEND,LIVE,"dipole-45deg, D2-2",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DH_D2435:I_RSET,I,B,readset,937,1.0406525665,FS1_BBS:DH_D2435,131.630708393,BEND,LIVE,"dipole-45deg, D2-2",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:DH_D2435:I_RD,I,B,readback,937,1.0406525665,FS1_BBS:DH_D2435,131.630708393,BEND,LIVE,"dipole-45deg, D2-2",BEND_D2,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:PM_D2444:XCEN_RD,XCEN,XCEN,readback,939,0,FS1_BBS:PM_D2444,132.019750137,PM,LIVE,profile monitor,PM4,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:PM_D2444:YCEN_RD,YCEN,YCEN,readback,939,0,FS1_BBS:PM_D2444,132.019750137,PM,LIVE,profile monitor,PM4,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
FS1_BBS:PM_D2444:XY_RD,XY,XY,readback,939,0,FS1_BBS:PM_D2444,132.019750137,PM,LIVE,profile monitor,PM4,phantasy.sys.FS1,phantasy.sub.BBS,LINAC
